urba_club_id,nombre_institucion,nombre_equipo,sufijo,categoria,divisiones,anios,veces,g22_club_id,g22_nombre,g22_union,estado,confianza
2,CUBA,CUBA C,C,preintermedia,TOP 12 - PreIntermedia C | TOP 14 - Preintermedia C | Top 12 - Preintermedia C | Top 13 - Preintermedia C | Top 13 - Preintermedia C - Final | Top 13 - Preintermedia C - Semifinal,2022 2023 2024 2025 2026,7,cuba,CUBA,urba,existe,exacto
2,CUBA,CUBA D,D,preintermedia,TOP 12 - PreIntermedia D | TOP 14 - Preintermedia D | Top 12 - Preintermedia D | Top 13 - Preintermedia D | Top 13 - Preintermedia D - Semifinal,2022 2023 2024 2025 2026,6,cuba,CUBA,urba,existe,exacto
2,CUBA,CUBA E,E,preintermedia,Desarrollo - Preintermedia | TOP 12 - PreIntermedia E | TOP 14 - Preintermedia E,2023 2025 2026,3,cuba,CUBA,urba,existe,exacto
2,CUBA,CUBA F,F,preintermedia,Desarrollo - Preintermedia | TOP 12 - PreIntermedia E | TOP 14 - Preintermedia E,2023 2025 2026,3,cuba,CUBA,urba,existe,exacto
2,CUBA,CUBA G,G,preintermedia,TOP 14 - Preintermedia F,2026,1,cuba,CUBA,urba,existe,exacto
24,Curupayti,Curupayti,,preintermedia,PRIMERA A - Preintermedia | Primera A - PreIntermedia A | Primera A - Preintermedia A,2022 2023 2024 2025 2026,5,curupayti,Curupaytí,urba,existe,exacto
24,Curupayti,Curupayti B,B,preintermedia,PRIMERA A - Preintermedia B | Primera A - PreIntermedia B | Primera A - Preintermedia B,2021 2022 2023 2024 2025 2026,6,curupayti,Curupaytí,urba,existe,exacto
24,Curupayti,Curupayti C,C,preintermedia,PRIMERA A - Preintermedia C | Primera A - PreIntermedia C | Primera A - Preintermedia C | Top 13 - Preintermedia D,2022 2023 2024 2025 2026,5,curupayti,Curupaytí,urba,existe,exacto
24,Curupayti,Curupayti D,D,preintermedia,Desarrollo - Preintermedia | PRIMERA A - Preintermedia D | Primera A - PreIntermedia D | Primera A - PreIntermedia Desarrollo,2023 2024 2025 2026,4,curupayti,Curupaytí,urba,existe,exacto
24,Curupayti,Curupayti E,E,preintermedia,PRIMERA A - Preintermedia D | Primera A - PreIntermedia D | Primera A - PreIntermedia Desarrollo,2024 2025 2026,3,curupayti,Curupaytí,urba,existe,exacto
52,Daom,Daom,,preintermedia,PRIMERA C - Preintermedia | Primera B - Preintermedia A | Primera C - PreIntermedia A | Primera C - Preintermedia A,2021 2022 2023 2024 2025 2026,6,club-daom,Club Daom,urba,existe,exacto
44,Del Sur,Del Sur,,preintermedia,PRIMERA C - Preintermedia | Primera C - PreIntermedia A,2024 2026,2,asoc-del-sur,Asoc. Del Sur,urba,existe,exacto
33,Delta,Delta,,preintermedia,PRIMERA B - Preintermedia | Primera B - PreIntermedia A | Primera B - Preintermedia A,2021 2022 2023 2024 2025 2026,6,delta-r-c,Delta R.C.,urba,existe,exacto
33,Delta,Delta B,B,preintermedia,PRIMERA B - Preintermedia B | Primera B - PreIntermedia B | Primera B - Preintermedia B,2023 2024 2025 2026,4,delta-r-c,Delta R.C.,urba,existe,exacto
33,Delta,Delta C,C,preintermedia,PRIMERA B - Preintermedia C,2026,1,delta-r-c,Delta R.C.,urba,existe,exacto
17,Deportiva Francesa,Deportiva Francesa,,preintermedia,PRIMERA A - Preintermedia | Primera A - PreIntermedia A | Primera A - Preintermedia A,2022 2023 2024 2025 2026,5,deportiva-francesa,Deportiva Francesa,urba,existe,exacto
17,Deportiva Francesa,Deportiva Francesa B,B,preintermedia,PRIMERA A - Preintermedia B | Primera A - PreIntermedia B | Primera A - Preintermedia B,2022 2023 2024 2025 2026,5,deportiva-francesa,Deportiva Francesa,urba,existe,exacto
17,Deportiva Francesa,Deportiva Francesa C,C,preintermedia,PRIMERA A - Preintermedia C | Primera A - PreIntermedia C | Primera A - Preintermedia C,2023 2024 2025 2026,4,deportiva-francesa,Deportiva Francesa,urba,existe,exacto
17,Deportiva Francesa,Deportiva Francesa D,D,preintermedia,PRIMERA A - Preintermedia D | Primera A - PreIntermedia D,2025 2026,2,deportiva-francesa,Deportiva Francesa,urba,existe,exacto
17,Deportiva Francesa,Deportiva Francesa E,E,preintermedia,PRIMERA A - Preintermedia D,2026,1,deportiva-francesa,Deportiva Francesa,urba,existe,exacto
37,Don Bosco,Don Bosco,,preintermedia,PRIMERA B - Preintermedia | Primera B - PreIntermedia A | Primera B - Preintermedia A,2021 2022 2023 2024 2025 2026,6,don-bosco,Don Bosco,urba,existe,exacto
37,Don Bosco,Don Bosco B,B,preintermedia,PRIMERA B - Preintermedia B | Primera B - PreIntermedia B | Primera B - Preintermedia B,2023 2024 2025 2026,4,don-bosco,Don Bosco,urba,existe,exacto
37,Don Bosco,Don Bosco C,C,preintermedia,PRIMERA B - Preintermedia C,2026,1,don-bosco,Don Bosco,urba,existe,exacto
48,El Retiro,El Retiro,,preintermedia,Primera C - PreIntermedia A | Primera C - Preintermedia | Primera C - Preintermedia A,2022 2023 2024 2025,4,,,,club_no_existe,ninguna
59,G y E de Ituzaingo,G y E de Ituzaingo,,preintermedia,PRIMERA B - Preintermedia C,2026,1,,,,club_no_existe,ninguna
30,Gimnasia y Esgrima,Gimnasia y Esgrima Bs. As,,preintermedia,PRIMERA A - Preintermedia | Primera B - PreIntermedia A | Primera B - Preintermedia A,2021 2022 2023 2024 2025 2026,6,gimnasia-y-esgrima-de-rosario / gimnasia-y-esgrima-de-pergamino,Gimnasia y Esgrima de Rosario / Gimnasia y Esgrima de Pergamino,a37639f8-197c-44c6-a095-2f16f40d7b04 / a37639f8-197c-44c6-a095-2f16f40d7b04,ambiguo,parcial
30,Gimnasia y Esgrima,Gimnasia y Esgrima B,B,preintermedia,PRIMERA A - Preintermedia B | Primera B - PreIntermedia B | Primera B - Preintermedia B,2022 2023 2024 2025 2026,5,gimnasia-y-esgrima-de-rosario / gimnasia-y-esgrima-de-pergamino,Gimnasia y Esgrima de Rosario / Gimnasia y Esgrima de Pergamino,a37639f8-197c-44c6-a095-2f16f40d7b04 / a37639f8-197c-44c6-a095-2f16f40d7b04,ambiguo,parcial
30,Gimnasia y Esgrima,Gimnasia y Esgrima C,C,preintermedia,PRIMERA A - Preintermedia C,2026,1,gimnasia-y-esgrima-de-rosario / gimnasia-y-esgrima-de-pergamino,Gimnasia y Esgrima de Rosario / Gimnasia y Esgrima de Pergamino,a37639f8-197c-44c6-a095-2f16f40d7b04 / a37639f8-197c-44c6-a095-2f16f40d7b04,ambiguo,parcial
30,Gimnasia y Esgrima,Gimnasia y Esgrima D,D,preintermedia,PRIMERA A - Preintermedia D,2026,1,gimnasia-y-esgrima-de-rosario / gimnasia-y-esgrima-de-pergamino,Gimnasia y Esgrima de Rosario / Gimnasia y Esgrima de Pergamino,a37639f8-197c-44c6-a095-2f16f40d7b04 / a37639f8-197c-44c6-a095-2f16f40d7b04,ambiguo,parcial
6,Hindú,Hindú,,preintermedia,TOP 12 - PreIntermedia A | TOP 14 - Preintermedia | Top 12 - PreIntermedia - Zona A - Segunda Rueda | Top 12 - Preintermedia - Clasificación | Top 12 - Preintermedia A | Top 13 - Preintermedia A | Top 13 - Preintermedia A - Semifinal,2021 2022 2023 2024 2025 2026,8,hindu-club,Hindú Club,urba,existe,exacto
6,Hindú,Hindu B,B,preintermedia,TOP 12 - PreIntermedia B | TOP 14 - Preintermedia B | Top 12 - PreIntermedia - Zona B - Segunda Rueda | Top 12 - PreIntermedia B - Zona A - Segunda Rueda | Top 12 - Preintermedia B | Top 13 - Preintermedia B,2021 2022 2023 2024 2025 2026,7,hindu-club,Hindú Club,urba,existe,exacto
6,Hindú,Hindu C,C,preintermedia,TOP 12 - PreIntermedia C | TOP 14 - Preintermedia C | Top 12 - Preintermedia C | Top 13 - Preintermedia C,2022 2023 2024 2025 2026,5,hindu-club,Hindú Club,urba,existe,exacto
6,Hindú,Hindu D,D,preintermedia,TOP 12 - PreIntermedia D | TOP 14 - Preintermedia D | Top 12 - Preintermedia D | Top 13 - Preintermedia D | Top 13 - Preintermedia D - Final | Top 13 - Preintermedia D - Semifinal,2022 2023 2025 2026,6,hindu-club,Hindú Club,urba,existe,exacto
6,Hindú,Hindu E,E,preintermedia,TOP 12 - PreIntermedia E | TOP 14 - Preintermedia E,2025 2026,2,hindu-club,Hindú Club,urba,existe,exacto
19,Hurling,Hurling,,preintermedia,PRIMERA A - Preintermedia | Primera A - PreIntermedia A | Primera B - Preintermedia A,2021 2022 2023 2024 2025 2026,6,hurling,Hurling,urba,existe,exacto
19,Hurling,Hurling B,B,preintermedia,PRIMERA A - Preintermedia B | Primera A - PreIntermedia B | Primera B - Preintermedia B,2022 2023 2024 2025 2026,5,hurling,Hurling,urba,existe,exacto
19,Hurling,Hurling C,C,preintermedia,Desarrollo - Preintermedia | PRIMERA A - Preintermedia C | Primera A - PreIntermedia C,2023 2024 2025 2026,4,hurling,Hurling,urba,existe,exacto
19,Hurling,Hurling D,D,preintermedia,Desarrollo - Preintermedia | PRIMERA A - Preintermedia D | Primera A - PreIntermedia D | Primera A - PreIntermedia Desarrollo,2023 2024 2025 2026,4,hurling,Hurling,urba,existe,exacto
28,Italiano,Italiano,,preintermedia,PRIMERA B - Preintermedia | Primera B - PreIntermedia A | Primera C - Preintermedia | Primera C - Preintermedia A,2022 2023 2024 2025 2026,5,club-italiano,Club Italiano,urba,existe,exacto
28,Italiano,Italiano B,B,preintermedia,PRIMERA B - Preintermedia B | Primera B - PreIntermedia B,2024 2025 2026,3,club-italiano,Club Italiano,urba,existe,exacto
13,La Plata,La Plata,,preintermedia,Primera A - PreIntermedia A | Primera A - Preintermedia A | TOP 12 - PreIntermedia A | TOP 14 - Preintermedia | Top 12 - Preintermedia A,2022 2023 2024 2025 2026,5,la-plata,La Plata,urba,existe,exacto
13,La Plata,La Plata B,B,preintermedia,Primera A - PreIntermedia B | Primera A - Preintermedia B | TOP 12 - PreIntermedia B | TOP 14 - Preintermedia B | Top 12 - Preintermedia B,2021 2022 2023 2024 2025 2026,6,la-plata,La Plata,urba,existe,exacto
13,La Plata,La Plata C,C,preintermedia,Primera A - PreIntermedia C | TOP 12 - PreIntermedia C | TOP 14 - Preintermedia C | Top 12 - Preintermedia C | Top 13 - Preintermedia D | Top 13 - Preintermedia D - Semifinal,2022 2023 2024 2025 2026,6,la-plata,La Plata,urba,existe,exacto
13,La Plata,La Plata D,D,preintermedia,TOP 12 - PreIntermedia D | TOP 14 - Preintermedia D | Top 12 - Preintermedia D,2023 2025 2026,3,la-plata,La Plata,urba,existe,exacto
13,La Plata,La Plata E,E,preintermedia,TOP 12 - PreIntermedia E | TOP 14 - Preintermedia E,2025 2026,2,la-plata,La Plata,urba,existe,exacto
13,La Plata,La Plata F,F,preintermedia,TOP 14 - Preintermedia F,2026,1,la-plata,La Plata,urba,existe,exacto
51,Lanus,Lanus,,preintermedia,PRIMERA C - Preintermedia | Primera C - PreIntermedia A | Primera C - Preintermedia | Primera C - Preintermedia A,2022 2023 2024 2025 2026,5,lanus-r-c,Lanús R.C.,urba,existe,exacto
51,Lanus,Lanus B,B,preintermedia,PRIMERA C - Preintermedia B,2026,1,lanus-r-c,Lanús R.C.,urba,existe,exacto
36,Liceo Militar,Liceo Militar,,preintermedia,PRIMERA B - Preintermedia | Primera B - PreIntermedia A | Primera C - PreIntermedia A | Primera C - Preintermedia | Primera C - Preintermedia A,2022 2023 2024 2025 2026,5,liceo-militar,Liceo Militar,urba,existe,exacto
36,Liceo Militar,Liceo Militar B,B,preintermedia,PRIMERA B - Preintermedia B | Primera B - PreIntermedia B,2024 2026,2,liceo-militar,Liceo Militar,urba,existe,exacto
38,Liceo Naval,Liceo Naval,,preintermedia,PRIMERA B - Preintermedia | Primera B - PreIntermedia A | Primera B - Preintermedia A,2021 2022 2023 2024 2025 2026,6,liceo-naval,Liceo Naval,urba,existe,exacto
38,Liceo Naval,Liceo Naval B,B,preintermedia,PRIMERA B - Preintermedia B | Primera B - PreIntermedia B | Primera B - Preintermedia B,2022 2023 2024 2025 2026,5,liceo-naval,Liceo Naval,urba,existe,exacto
15,Lomas Athletic,Lomas Athletic,,preintermedia,PRIMERA A - Preintermedia | Primera A - PreIntermedia A | Primera A - Preintermedia A,2022 2023 2024 2025 2026,5,lomas-athletic,Lomas Athletic,urba,existe,exacto
15,Lomas Athletic,Lomas Athletic B,B,preintermedia,PRIMERA A - Preintermedia B | Primera A - PreIntermedia B | Primera A - Preintermedia B,2022 2023 2024 2025 2026,5,lomas-athletic,Lomas Athletic,urba,existe,exacto
15,Lomas Athletic,Lomas Athletic C,C,preintermedia,PRIMERA A - Preintermedia C | Primera A - PreIntermedia C | Primera A - Preintermedia C,2023 2024 2025 2026,4,lomas-athletic,Lomas Athletic,urba,existe,exacto
15,Lomas Athletic,Lomas Athletic D,D,preintermedia,Primera A - PreIntermedia D | Primera A - PreIntermedia Desarrollo,2024 2025,2,lomas-athletic,Lomas Athletic,urba,existe,exacto
23,Los Matreros,Los Matreros,,preintermedia,Primera A - PreIntermedia A | Primera A - Preintermedia A | TOP 14 - Preintermedia,2022 2023 2024 2025 2026,5,los-matreros,Los Matreros,urba,existe,exacto
23,Los Matreros,Los Matreros B,B,preintermedia,Primera A - PreIntermedia B | Primera A - Preintermedia B | TOP 14 - Preintermedia B,2021 2022 2023 2024 2025 2026,6,los-matreros,Los Matreros,urba,existe,exacto
23,Los Matreros,Los Matreros C,C,preintermedia,Primera A - PreIntermedia C | Primera A - Preintermedia C | TOP 14 - Preintermedia C | Top 13 - Preintermedia D,2022 2023 2024 2025 2026,5,los-matreros,Los Matreros,urba,existe,exacto
23,Los Matreros,Los Matreros D,D,preintermedia,Desarrollo - Preintermedia | Primera A - PreIntermedia D | Primera A - PreIntermedia Desarrollo | TOP 14 - Preintermedia D,2023 2024 2025 2026,4,los-matreros,Los Matreros,urba,existe,exacto
65,Los Molinos,Los Molinos,,preintermedia,PRIMERA C - Preintermedia | Primera A - PreIntermedia Desarrollo,2024 2026,2,los-molinos,Los Molinos,urba,existe,exacto
65,Los Molinos,Los Molinos B,B,preintermedia,PRIMERA C - Preintermedia B,2026,1,los-molinos,Los Molinos,urba,existe,exacto
26,Los Tilos,Los Tilos,,preintermedia,Primera A - PreIntermedia A | Primera A - Preintermedia A | TOP 12 - PreIntermedia A | TOP 14 - Preintermedia | Top 12 - PreIntermedia B - Zona B - Segunda Rueda | Top 12 - Preintermedia - Clasificación | Top 12 - Preintermedia - Semifinal | Top 13 - Preintermedia A,2021 2022 2023 2024 2025 2026,8,los-tilos,Los Tilos,urba,existe,exacto
26,Los Tilos,Los Tilos B,B,preintermedia,Primera A - PreIntermedia B | Primera A - Preintermedia B | TOP 12 - PreIntermedia B | TOP 14 - Preintermedia B | Top 12 - PreIntermedia - Zona B - Segunda Rueda | Top 12 - Preintermedia B - Clasificación | Top 13 - Preintermedia B,2021 2022 2023 2024 2025 2026,7,los-tilos,Los Tilos,urba,existe,exacto
26,Los Tilos,Los Tilos C,C,preintermedia,Primera A - PreIntermedia C | Primera A - Preintermedia C | TOP 12 - PreIntermedia C | TOP 14 - Preintermedia C | Top 13 - Preintermedia C,2022 2023 2024 2025 2026,5,los-tilos,Los Tilos,urba,existe,exacto
26,Los Tilos,Los Tilos D,D,preintermedia,Desarrollo - Preintermedia | Primera A - PreIntermedia Desarrollo | TOP 12 - PreIntermedia D | TOP 14 - Preintermedia D,2023 2024 2025 2026,4,los-tilos,Los Tilos,urba,existe,exacto
26,Los Tilos,Los Tilos E,E,preintermedia,Primera A - PreIntermedia D | TOP 14 - Preintermedia E,2025 2026,2,los-tilos,Los Tilos,urba,existe,exacto
26,Los Tilos,Los Tilos F,F,preintermedia,TOP 14 - Preintermedia F,2026,1,los-tilos,Los Tilos,urba,existe,exacto
26,Los Tilos,Los Tilos G,G,preintermedia,TOP 14 - Preintermedia F,2026,1,los-tilos,Los Tilos,urba,existe,exacto
50,Lujan,Lujan,,preintermedia,PRIMERA C - Preintermedia | Primera B - PreIntermedia A | Primera C - PreIntermedia A | Primera C - Preintermedia | Primera C - Preintermedia A,2022 2023 2024 2025 2026,5,lujan-r-c,Lujan R.C.,urba,existe,exacto
50,Lujan,Lujan B,B,preintermedia,PRIMERA C - Preintermedia B | Primera B - PreIntermedia B,2025 2026,2,lujan-r-c,Lujan R.C.,urba,existe,exacto
34,Manuel Belgrano,Manuel Belgrano,,preintermedia,PRIMERA B - Preintermedia | Primera B - PreIntermedia A | Primera B - Preintermedia A,2021 2022 2023 2024 2025 2026,6,manuel-belgrano,Manuel Belgrano,urba,existe,exacto
34,Manuel Belgrano,Manuel Belgrano B,B,preintermedia,PRIMERA B - Preintermedia B | Primera B - PreIntermedia B | Primera B - Preintermedia B,2022 2023 2024 2025 2026,5,manuel-belgrano,Manuel Belgrano,urba,existe,exacto
34,Manuel Belgrano,Manuel Belgrano C,C,preintermedia,PRIMERA B - Preintermedia C,2026,1,manuel-belgrano,Manuel Belgrano,urba,existe,exacto
39,Mariano Moreno,Mariano Moreno,,preintermedia,PRIMERA B - Preintermedia | Primera A - Preintermedia A | Primera B - PreIntermedia A,2022 2023 2024 2025 2026,5,mariano-moreno,Mariano Moreno,urba,existe,exacto
39,Mariano Moreno,Mariano Moreno B,B,preintermedia,PRIMERA B - Preintermedia B | Primera A - Preintermedia B | Primera B - PreIntermedia B,2022 2023 2024 2025 2026,5,mariano-moreno,Mariano Moreno,urba,existe,exacto
39,Mariano Moreno,Mariano Moreno C,C,preintermedia,PRIMERA B - Preintermedia C | Primera A - PreIntermedia Desarrollo | Primera A - Preintermedia C,2023 2024 2026,3,mariano-moreno,Mariano Moreno,urba,existe,exacto
47,Mercedes,Mercedes,,preintermedia,Primera C - PreIntermedia A,2024,1,,,,club_no_existe,ninguna
41,Monte Grande,Monte Grande,,preintermedia,PRIMERA B - Preintermedia | Primera C - PreIntermedia A | Primera C - Preintermedia | Primera C - Preintermedia A,2022 2023 2024 2025 2026,5,monte-grande,Monte Grande,urba,existe,exacto
41,Monte Grande,Monte Grande B,B,preintermedia,PRIMERA B - Preintermedia B | Primera A - PreIntermedia Desarrollo,2024 2026,2,monte-grande,Monte Grande,urba,existe,exacto
9,Newman,Newman,,preintermedia,TOP 12 - PreIntermedia A | TOP 14 - Preintermedia | Top 12 - PreIntermedia - Zona A - Segunda Rueda | Top 12 - Preintermedia - Clasificación | Top 12 - Preintermedia A | Top 13 - Preintermedia A,2021 2022 2023 2024 2025 2026,7,club-newman,Club Newman,urba,existe,exacto
9,Newman,Newman B,B,preintermedia,TOP 12 - PreIntermedia B | TOP 14 - Preintermedia B | Top 12 - PreIntermedia - Zona B - Segunda Rueda | Top 12 - PreIntermedia B - Zona A - Segunda Rueda | Top 12 - Preintermedia B | Top 13 - Preintermedia B,2021 2022 2023 2024 2025 2026,7,club-newman,Club Newman,urba,existe,exacto
9,Newman,Newman C,C,preintermedia,TOP 12 - PreIntermedia C | TOP 14 - Preintermedia C | Top 12 - Preintermedia C | Top 13 - Preintermedia C,2022 2023 2024 2025 2026,5,club-newman,Club Newman,urba,existe,exacto
9,Newman,Newman D,D,preintermedia,TOP 12 - PreIntermedia D | TOP 14 - Preintermedia D | Top 12 - Preintermedia D | Top 13 - Preintermedia D,2022 2023 2025 2026,4,club-newman,Club Newman,urba,existe,exacto
9,Newman,Newman E,E,preintermedia,TOP 12 - PreIntermedia E | TOP 14 - Preintermedia E,2025 2026,2,club-newman,Club Newman,urba,existe,exacto
9,Newman,Newman F,F,preintermedia,TOP 14 - Preintermedia F,2026,1,club-newman,Club Newman,urba,existe,exacto
9,Newman,Newman G,G,preintermedia,TOP 14 - Preintermedia F,2026,1,club-newman,Club Newman,urba,existe,exacto
9,Newman,Newman H,H,preintermedia,TOP 14 - Preintermedia F,2026,1,club-newman,Club Newman,urba,existe,exacto
66,Old Georgian,Old Georgian,,preintermedia,Primera C - Preintermedia,2022,1,,,,club_no_existe,ninguna
22,Olivos,Olivos,,preintermedia,PRIMERA A - Preintermedia | Primera A - PreIntermedia A | Primera A - Preintermedia A,2022 2023 2024 2025 2026,5,olivos-r-c,Olivos R.C.,urba,existe,exacto
22,Olivos,Olivos B,B,preintermedia,PRIMERA A - Preintermedia B | Primera A - PreIntermedia B | Primera A - Preintermedia B,2022 2023 2024 2025 2026,5,olivos-r-c,Olivos R.C.,urba,existe,exacto
22,Olivos,Olivos C,C,preintermedia,PRIMERA A - Preintermedia C | Primera A - PreIntermedia C,2024 2025 2026,3,olivos-r-c,Olivos R.C.,urba,existe,exacto
22,Olivos,Olivos D,D,preintermedia,PRIMERA A - Preintermedia D,2026,1,olivos-r-c,Olivos R.C.,urba,existe,exacto
16,Pucara,Pucara,,preintermedia,PRIMERA A - Preintermedia | Primera A - PreIntermedia A | Top 12 - PreIntermedia - Zona A - Segunda Rueda | Top 12 - Preintermedia - Clasificación | Top 12 - Preintermedia A | Top 13 - Preintermedia A,2021 2022 2023 2024 2025 2026,7,club-pucara,Club Pucará,urba,existe,exacto
16,Pucara,Pucara B,B,preintermedia,PRIMERA A - Preintermedia B | Primera A - PreIntermedia B | Top 12 - PreIntermedia - Zona B - Segunda Rueda | Top 12 - PreIntermedia B - Zona A - Segunda Rueda | Top 12 - Preintermedia B | Top 13 - Preintermedia B,2021 2022 2023 2024 2025 2026,7,club-pucara,Club Pucará,urba,existe,exacto
16,Pucara,Pucara C,C,preintermedia,PRIMERA A - Preintermedia C | Primera A - PreIntermedia C | Top 12 - Preintermedia C | Top 13 - Preintermedia C,2022 2023 2024 2025 2026,5,club-pucara,Club Pucará,urba,existe,exacto
16,Pucara,Pucara D,D,preintermedia,PRIMERA A - Preintermedia D | Primera A - PreIntermedia D | Top 12 - Preintermedia D | Top 13 - Preintermedia D,2022 2023 2025 2026,4,club-pucara,Club Pucará,urba,existe,exacto
